"County_Name","ID","Gender","Race","ACT_Score","HS_GPA","HS_Type","College_Type","PostHS_Plan","FirstGen","PellElig","County_FIPS","State"
"Montgomery ",13721,2,1,21,2.39,1,1,1,1,2,"121"," Virginia"
"Montgomery ",13722,1,2,18,3.3,2,1,1,2,1,"121"," Virginia"
"Montgomery ",13723,1,1,20,3.61,1,0,3,2,2,"121"," Virginia"
"Montgomery ",13724,2,4,21,2.55,1,1,1,1,2,"121"," Virginia"
"Montgomery ",13725,2,1,18,3.84,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13726,2,3,25,1.95,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13727,1,4,26,3.25,2,1,3,2,1,"121"," Virginia"
"Montgomery ",13728,2,1,23,3.9,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13729,1,1,18,3.94,1,0,2,2,1,"121"," Virginia"
"Montgomery ",13730,2,1,18,2.73,2,1,1,2,1,"121"," Virginia"
"Montgomery ",13731,1,1,20,2.74,1,1,1,1,2,"121"," Virginia"
"Montgomery ",13732,2,2,23,1.86,3,1,2,1,1,"121"," Virginia"
"Montgomery ",13733,1,4,28,1.95,1,3,1,2,1,"121"," Virginia"
"Montgomery ",13734,1,1,26,3.84,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13735,2,1,21,3.39,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13736,1,4,20,3.24,1,0,1,2,2,"121"," Virginia"
"Montgomery ",13737,1,1,20,1.93,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13738,1,3,20,3.36,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13739,1,4,17,2.32,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13740,2,3,20,3.79,1,1,2,2,1,"121"," Virginia"
"Montgomery ",13741,2,4,19,3.42,1,3,4,1,2,"121"," Virginia"
"Montgomery ",13742,2,1,25,2.71,1,3,1,1,2,"121"," Virginia"
"Montgomery ",13743,1,1,20,2.58,1,1,2,2,2,"121"," Virginia"
"Montgomery ",13744,2,1,22,2.76,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13745,2,4,20,3.2,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13746,1,1,27,3.51,1,1,1,1,2,"121"," Virginia"
"Montgomery ",13747,1,2,15,2.91,1,2,1,2,1,"121"," Virginia"
"Montgomery ",13748,2,4,19,3.14,1,3,1,2,1,"121"," Virginia"
"Montgomery ",13749,2,1,21,3.77,2,1,1,2,1,"121"," Virginia"
"Montgomery ",13750,2,1,19,3.51,1,1,2,2,1,"121"," Virginia"
"Montgomery ",13751,2,1,24,3.02,1,0,1,2,2,"121"," Virginia"
"Montgomery ",13752,2,4,21,2.39,1,3,4,2,1,"121"," Virginia"
"Montgomery ",13753,2,1,13,3.89,1,1,1,1,2,"121"," Virginia"
"Montgomery ",13754,2,4,20,3.14,1,0,1,2,1,"121"," Virginia"
"Montgomery ",13755,1,1,21,3.15,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13756,1,1,19,3.13,1,3,2,2,2,"121"," Virginia"
"Montgomery ",13757,1,3,18,1.99,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13758,2,2,25,1.98,2,1,1,2,1,"121"," Virginia"
"Montgomery ",13759,1,3,21,3.22,3,3,2,1,2,"121"," Virginia"
"Montgomery ",13760,2,1,19,2.56,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13761,2,1,17,2.61,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13762,1,1,17,3.06,1,1,2,2,2,"121"," Virginia"
"Montgomery ",13763,1,1,17,1.91,2,1,4,2,2,"121"," Virginia"
"Montgomery ",13764,2,1,22,2.01,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13765,1,3,15,3.98,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13766,2,1,26,2.61,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13767,2,1,22,3.64,1,3,1,1,2,"121"," Virginia"
"Montgomery ",13768,2,1,20,2.39,2,3,2,1,2,"121"," Virginia"
"Montgomery ",13769,1,1,25,1.95,1,3,1,2,1,"121"," Virginia"
"Montgomery ",13770,1,1,18,1.97,1,3,1,1,2,"121"," Virginia"
"Montgomery ",13771,2,1,17,2.68,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13772,2,3,24,2.57,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13773,2,2,23,3.18,1,3,1,1,2,"121"," Virginia"
"Montgomery ",13774,2,1,18,2.14,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13775,1,1,19,3.5,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13776,1,4,16,3.02,1,0,1,2,1,"121"," Virginia"
"Montgomery ",13777,2,3,23,2.94,1,1,1,1,2,"121"," Virginia"
"Montgomery ",13778,2,1,23,3.93,2,1,2,2,2,"121"," Virginia"
"Montgomery ",13779,2,1,21,3.43,1,3,2,2,1,"121"," Virginia"
"Montgomery ",13780,2,2,23,2.89,1,1,1,1,1,"121"," Virginia"
"Montgomery ",13781,2,1,20,1.87,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13782,2,4,21,2.52,2,1,4,2,1,"121"," Virginia"
"Montgomery ",13783,2,4,21,2.18,1,1,2,2,2,"121"," Virginia"
"Montgomery ",13784,1,1,22,3.82,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13785,2,1,26,3.32,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13786,1,1,19,3.07,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13787,2,2,22,3.77,1,3,1,2,1,"121"," Virginia"
"Montgomery ",13788,1,1,18,3.23,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13789,1,1,22,2.33,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13790,1,1,20,3.91,1,0,2,2,1,"121"," Virginia"
"Montgomery ",13791,1,3,20,2.23,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13792,1,1,21,3.9,1,3,4,1,1,"121"," Virginia"
"Montgomery ",13793,1,1,22,3.65,1,0,1,2,2,"121"," Virginia"
"Montgomery ",13794,1,1,21,3.59,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13795,1,4,20,3.21,3,0,1,2,2,"121"," Virginia"
"Montgomery ",13796,2,3,17,1.84,3,3,1,1,1,"121"," Virginia"
"Montgomery ",13797,2,4,22,3.97,1,1,3,2,2,"121"," Virginia"
"Montgomery ",13798,2,2,20,2.84,1,1,2,1,2,"121"," Virginia"
"Montgomery ",13799,2,1,17,1.81,3,1,2,2,1,"121"," Virginia"
"Montgomery ",13800,2,4,25,3.82,1,0,2,1,1,"121"," Virginia"
"Montgomery ",13801,2,4,19,3.24,1,2,1,2,1,"121"," Virginia"
"Montgomery ",13802,2,3,21,2.91,1,0,1,2,2,"121"," Virginia"
"Montgomery ",13803,1,1,20,2.78,1,3,2,2,2,"121"," Virginia"
"Montgomery ",13804,1,2,16,2.91,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13805,1,1,19,2.99,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13806,2,1,18,2.14,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13807,2,3,15,2.11,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13808,2,3,20,2.47,1,1,4,2,2,"121"," Virginia"
"Montgomery ",13809,1,1,24,1.82,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13810,1,1,27,2.99,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13811,2,1,24,2.09,1,1,1,1,2,"121"," Virginia"
"Montgomery ",13812,2,1,24,1.94,1,3,1,1,2,"121"," Virginia"
"Montgomery ",13813,1,1,24,3.86,1,0,1,2,2,"121"," Virginia"
"Montgomery ",13814,1,1,22,3.86,1,1,2,2,2,"121"," Virginia"
"Montgomery ",13815,2,1,23,2.52,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13816,1,1,19,2.42,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13817,2,1,19,3.25,2,1,1,1,2,"121"," Virginia"
"Montgomery ",13818,2,4,20,2.84,1,1,2,2,2,"121"," Virginia"
"Montgomery ",13819,1,1,20,1.77,2,1,1,1,2,"121"," Virginia"
"Montgomery ",13820,1,1,20,3.86,1,3,3,1,1,"121"," Virginia"
"Montgomery ",13821,1,3,23,1.82,3,1,1,2,2,"121"," Virginia"
"Montgomery ",13822,1,3,20,2.87,1,1,2,2,2,"121"," Virginia"
"Montgomery ",13823,2,1,22,2.24,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13824,1,2,16,2.87,1,1,3,2,1,"121"," Virginia"
"Montgomery ",13825,1,1,23,1.92,1,3,1,2,1,"121"," Virginia"
"Montgomery ",13826,2,4,18,2.82,1,3,4,1,2,"121"," Virginia"
"Montgomery ",13827,1,3,16,3.85,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13828,1,1,22,3.88,2,1,2,2,1,"121"," Virginia"
"Montgomery ",13829,2,1,22,2.4,1,1,4,1,2,"121"," Virginia"
"Montgomery ",13830,2,4,18,3.15,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13831,2,3,17,3.73,1,3,1,1,1,"121"," Virginia"
"Montgomery ",13832,1,4,16,3.81,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13833,2,1,20,3.67,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13834,2,1,22,2.5,1,0,1,2,2,"121"," Virginia"
"Montgomery ",13835,2,3,17,1.8,1,1,2,2,2,"121"," Virginia"
"Montgomery ",13836,2,1,21,3.23,2,1,1,2,2,"121"," Virginia"
"Montgomery ",13837,2,1,20,3.5,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13838,1,2,25,3.28,1,3,4,2,1,"121"," Virginia"
"Montgomery ",13839,2,1,22,3.78,1,1,2,2,1,"121"," Virginia"
"Montgomery ",13840,2,1,21,3.88,3,1,1,2,2,"121"," Virginia"
"Montgomery ",13841,1,1,20,1.95,1,3,1,1,1,"121"," Virginia"
"Montgomery ",13842,1,2,21,2.32,1,3,1,2,1,"121"," Virginia"
"Montgomery ",13843,1,1,27,3.89,3,3,2,1,1,"121"," Virginia"
"Montgomery ",13844,1,1,23,2.01,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13845,2,2,23,2.19,1,1,3,1,1,"121"," Virginia"
"Montgomery ",13846,2,4,22,2.5,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13847,1,1,22,1.93,1,3,2,2,2,"121"," Virginia"
"Montgomery ",13848,1,2,23,3.46,2,1,4,2,2,"121"," Virginia"
"Montgomery ",13849,1,4,20,3.11,1,1,2,2,2,"121"," Virginia"
"Montgomery ",13850,2,4,19,3.37,1,3,2,2,2,"121"," Virginia"
"Montgomery ",13851,2,1,25,2.39,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13852,2,1,23,2.39,1,2,1,1,2,"121"," Virginia"
"Montgomery ",13853,1,1,19,1.99,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13854,2,4,23,3.19,1,0,2,2,1,"121"," Virginia"
"Montgomery ",13855,1,4,24,3,2,3,1,2,2,"121"," Virginia"
"Montgomery ",13856,1,3,19,2.51,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13857,2,1,23,3.66,1,1,3,2,2,"121"," Virginia"
"Montgomery ",13858,1,3,21,3.36,1,1,3,2,1,"121"," Virginia"
"Montgomery ",13859,1,4,32,3.85,1,1,1,1,2,"121"," Virginia"
"Montgomery ",13860,2,1,19,2.45,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13861,2,1,25,2.26,1,0,1,2,1,"121"," Virginia"
"Montgomery ",13862,2,1,24,2.31,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13863,1,4,17,1.79,1,3,4,2,1,"121"," Virginia"
"Montgomery ",13864,1,3,18,2.81,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13865,2,1,22,2.73,1,3,4,2,2,"121"," Virginia"
"Montgomery ",13866,2,1,20,3.63,2,1,1,2,2,"121"," Virginia"
"Montgomery ",13867,1,4,26,3.26,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13868,1,1,17,3.65,1,2,2,2,2,"121"," Virginia"
"Montgomery ",13869,1,2,19,3.92,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13870,2,3,21,3.09,1,0,2,2,1,"121"," Virginia"
"Montgomery ",13871,2,2,23,2.24,1,0,2,2,1,"121"," Virginia"
"Montgomery ",13872,1,4,25,1.97,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13873,1,1,23,3.3,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13874,1,1,20,1.97,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13875,1,3,20,1.76,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13876,2,1,15,1.86,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13877,1,3,22,3.88,1,0,1,2,2,"121"," Virginia"
"Montgomery ",13878,1,1,22,2.11,1,0,1,1,2,"121"," Virginia"
"Montgomery ",13879,2,1,25,2.45,1,0,1,2,2,"121"," Virginia"
"Montgomery ",13880,1,1,23,3.26,1,3,1,2,1,"121"," Virginia"
"Montgomery ",13881,1,4,25,4,1,3,2,2,2,"121"," Virginia"
"Montgomery ",13882,1,1,17,3.68,2,2,1,1,2,"121"," Virginia"
"Montgomery ",13883,1,1,22,3.52,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13884,1,1,19,2.69,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13885,1,1,18,2.34,1,0,1,2,2,"121"," Virginia"
"Montgomery ",13886,1,1,17,3.54,1,1,1,1,2,"121"," Virginia"
"Montgomery ",13887,2,1,19,3.66,2,3,1,2,1,"121"," Virginia"
"Montgomery ",13888,2,1,21,3.75,1,1,2,1,2,"121"," Virginia"
"Montgomery ",13889,2,1,21,1.79,1,3,1,2,1,"121"," Virginia"
"Montgomery ",13890,2,4,20,2.47,2,1,1,2,1,"121"," Virginia"
"Montgomery ",13891,1,3,17,1.9,1,1,2,1,2,"121"," Virginia"
"Montgomery ",13892,1,4,19,1.94,1,3,2,2,2,"121"," Virginia"
"Montgomery ",13893,2,4,14,3.09,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13894,1,1,21,3.35,1,0,1,2,2,"121"," Virginia"
"Montgomery ",13895,2,3,22,1.76,2,3,2,2,1,"121"," Virginia"
"Montgomery ",13896,2,1,19,2.36,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13897,1,4,27,1.84,1,3,1,2,1,"121"," Virginia"
"Montgomery ",13898,2,3,24,2.39,1,3,3,1,1,"121"," Virginia"
"Montgomery ",13899,1,1,21,3.64,1,1,2,2,1,"121"," Virginia"
"Montgomery ",13900,2,1,23,3.8,1,3,4,2,1,"121"," Virginia"
"Montgomery ",13901,2,1,18,2.28,1,0,1,2,2,"121"," Virginia"
"Montgomery ",13902,1,2,24,3.95,1,1,1,1,1,"121"," Virginia"
"Montgomery ",13903,2,3,17,3.88,1,1,2,2,2,"121"," Virginia"
"Montgomery ",13904,1,1,22,3.25,1,3,1,2,1,"121"," Virginia"
"Montgomery ",13905,1,1,23,3.62,1,1,2,2,2,"121"," Virginia"
"Montgomery ",13906,1,1,19,3.16,3,1,1,1,1,"121"," Virginia"
"Montgomery ",13907,1,1,19,2.31,2,1,1,2,1,"121"," Virginia"
"Montgomery ",13908,2,2,18,3.19,1,1,2,2,1,"121"," Virginia"
"Montgomery ",13909,1,1,17,3.07,2,2,1,2,2,"121"," Virginia"
"Montgomery ",13910,1,1,21,3.82,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13911,1,1,22,3.59,1,1,1,1,1,"121"," Virginia"
"Montgomery ",13912,2,1,22,2.45,2,1,1,2,2,"121"," Virginia"
"Montgomery ",13913,2,1,22,3,1,3,1,1,2,"121"," Virginia"
"Montgomery ",13914,2,1,24,2.66,1,2,1,2,1,"121"," Virginia"
"Montgomery ",13915,2,4,22,2.97,1,1,3,1,1,"121"," Virginia"
"Montgomery ",13916,1,3,17,2.59,2,0,1,2,2,"121"," Virginia"
"Montgomery ",13917,2,1,13,2.27,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13918,2,1,16,3.69,1,1,2,1,2,"121"," Virginia"
"Montgomery ",13919,2,4,21,3.73,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13920,2,1,19,3.91,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13921,1,1,21,2.28,1,1,1,1,2,"121"," Virginia"
"Montgomery ",13922,2,4,19,2.88,1,0,1,2,1,"121"," Virginia"
"Montgomery ",13923,2,1,17,1.9,2,3,1,2,2,"121"," Virginia"
"Montgomery ",13924,1,2,19,2.4,2,0,2,2,2,"121"," Virginia"
"Montgomery ",13925,2,2,20,3.74,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13926,2,1,19,3.22,1,1,2,1,1,"121"," Virginia"
"Montgomery ",13927,2,4,24,3.16,2,1,1,1,2,"121"," Virginia"
"Montgomery ",13928,1,1,19,2.93,1,1,2,2,1,"121"," Virginia"
"Montgomery ",13929,2,1,22,3.3,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13930,2,1,19,2.64,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13931,1,3,23,2.55,1,0,1,2,2,"121"," Virginia"
"Montgomery ",13932,2,1,20,3.36,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13933,1,1,22,3.91,1,2,1,2,2,"121"," Virginia"
"Montgomery ",13934,1,2,21,3.54,2,3,1,1,2,"121"," Virginia"
"Montgomery ",13935,1,1,20,3.5,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13936,1,1,18,2.71,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13937,2,1,21,3.54,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13938,1,4,17,2.73,1,3,1,2,1,"121"," Virginia"
"Montgomery ",13939,1,1,16,2.12,1,1,2,1,2,"121"," Virginia"
"Montgomery ",13940,1,1,19,1.84,1,0,1,2,1,"121"," Virginia"
"Montgomery ",13941,1,1,20,3.7,1,0,1,2,2,"121"," Virginia"
"Montgomery ",13942,1,3,21,3.14,3,3,1,2,1,"121"," Virginia"
"Montgomery ",13943,1,4,20,2.54,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13944,2,1,21,3.34,2,3,1,2,2,"121"," Virginia"
"Montgomery ",13945,2,4,18,2.51,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13946,1,1,24,3.53,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13947,2,1,16,3.84,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13948,1,3,15,1.84,2,1,1,2,1,"121"," Virginia"
"Montgomery ",13949,2,4,19,3.17,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13950,2,1,20,2.06,1,3,2,2,2,"121"," Virginia"
"Montgomery ",13951,1,1,24,3.1,1,1,1,1,1,"121"," Virginia"
"Montgomery ",13952,1,1,19,3.68,1,1,1,1,2,"121"," Virginia"
"Montgomery ",13953,2,1,25,3.93,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13954,2,1,27,3.69,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13955,1,2,24,3.59,1,2,1,2,1,"121"," Virginia"
"Montgomery ",13956,2,4,25,2.05,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13957,1,4,24,1.78,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13958,2,1,27,3.5,1,1,2,1,1,"121"," Virginia"
"Montgomery ",13959,1,1,20,2.54,2,1,1,2,2,"121"," Virginia"
"Montgomery ",13960,2,4,25,2.99,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13961,1,4,22,2.34,3,3,1,1,1,"121"," Virginia"
"Montgomery ",13962,1,1,21,3.79,2,3,1,2,1,"121"," Virginia"
"Montgomery ",13963,1,1,22,3.71,1,3,1,2,1,"121"," Virginia"
"Montgomery ",13964,2,1,25,3.36,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13965,2,2,16,2.67,3,3,2,1,2,"121"," Virginia"
"Montgomery ",13966,1,4,19,3.18,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13967,2,2,24,3.81,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13968,2,1,23,3.88,1,1,2,2,1,"121"," Virginia"
"Montgomery ",13969,1,2,25,1.86,1,0,4,2,2,"121"," Virginia"
"Montgomery ",13970,2,2,22,3.51,2,1,1,2,1,"121"," Virginia"
"Montgomery ",13971,2,1,21,3.46,1,1,1,2,1,"121"," Virginia"
"Montgomery ",13972,2,4,24,3.26,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13973,1,1,15,1.91,1,3,1,1,1,"121"," Virginia"
"Montgomery ",13974,2,1,24,2.07,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13975,1,1,27,3.99,1,1,4,1,1,"121"," Virginia"
"Montgomery ",13976,2,4,20,2.45,1,0,1,2,1,"121"," Virginia"
"Montgomery ",13977,2,4,16,2.46,1,1,3,2,1,"121"," Virginia"
"Montgomery ",13978,2,1,14,2.01,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13979,2,1,25,3.64,1,3,1,1,2,"121"," Virginia"
"Montgomery ",13980,2,3,14,1.75,2,3,1,2,1,"121"," Virginia"
"Montgomery ",13981,1,3,17,3.89,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13982,2,1,20,2.78,1,1,3,2,2,"121"," Virginia"
"Montgomery ",13983,1,3,24,2.43,1,0,1,2,2,"121"," Virginia"
"Montgomery ",13984,2,4,18,2.54,1,1,2,2,2,"121"," Virginia"
"Montgomery ",13985,2,4,20,3.19,2,1,4,2,1,"121"," Virginia"
"Montgomery ",13986,2,1,24,2.74,1,3,1,2,1,"121"," Virginia"
"Montgomery ",13987,2,4,26,3.52,2,3,1,2,1,"121"," Virginia"
"Montgomery ",13988,1,1,21,1.76,1,0,1,2,2,"121"," Virginia"
"Montgomery ",13989,1,1,24,3.1,3,1,1,2,2,"121"," Virginia"
"Montgomery ",13990,1,1,23,3.1,1,1,1,1,1,"121"," Virginia"
"Montgomery ",13991,2,1,24,3.92,1,3,1,1,1,"121"," Virginia"
"Montgomery ",13992,1,3,22,3.41,2,3,1,2,1,"121"," Virginia"
"Montgomery ",13993,2,3,21,2.18,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13994,1,1,23,3.68,1,3,2,2,2,"121"," Virginia"
"Montgomery ",13995,1,2,22,2.53,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13996,1,3,22,3.74,1,3,1,2,2,"121"," Virginia"
"Montgomery ",13997,1,1,19,2.23,1,1,1,2,2,"121"," Virginia"
"Montgomery ",13998,1,4,27,3.4,1,3,1,1,1,"121"," Virginia"
"Montgomery ",13999,1,1,20,3.96,2,3,1,2,1,"121"," Virginia"
"Montgomery ",14000,1,2,19,2.36,1,1,1,1,2,"121"," Virginia"
"Montgomery ",14001,1,1,23,2.11,1,3,1,2,2,"121"," Virginia"
"Montgomery ",14002,2,1,21,2.14,1,1,1,2,2,"121"," Virginia"
"Montgomery ",14003,1,3,18,2.65,1,3,2,2,1,"121"," Virginia"
"Montgomery ",14004,1,4,18,2.4,1,1,1,2,2,"121"," Virginia"
"Montgomery ",14005,2,2,21,2.84,1,3,2,2,1,"121"," Virginia"
"Montgomery ",14006,1,1,16,3.07,2,2,1,1,1,"121"," Virginia"
"Montgomery ",14007,2,1,17,3.25,1,1,1,2,2,"121"," Virginia"
"Montgomery ",14008,1,1,19,3.02,1,1,1,1,2,"121"," Virginia"
"Montgomery ",14009,2,4,26,3,1,1,4,2,2,"121"," Virginia"
"Montgomery ",14010,2,1,21,3.69,2,0,1,2,2,"121"," Virginia"
"Montgomery ",14011,2,3,27,3.65,2,1,1,1,2,"121"," Virginia"
"Montgomery ",14012,2,2,18,3.87,1,1,1,2,2,"121"," Virginia"
"Montgomery ",14013,2,1,25,2.65,3,3,1,1,2,"121"," Virginia"
"Montgomery ",14014,2,4,20,3.3,2,2,1,1,1,"121"," Virginia"
"Montgomery ",14015,2,1,19,2.76,1,0,1,2,2,"121"," Virginia"
"Montgomery ",14016,1,1,19,2.27,1,3,1,1,1,"121"," Virginia"
"Montgomery ",14017,2,1,19,2.71,2,1,1,2,2,"121"," Virginia"
"Montgomery ",14018,2,1,18,2.22,2,1,2,2,2,"121"," Virginia"
"Montgomery ",14019,2,4,29,2.55,1,3,2,2,1,"121"," Virginia"
"Montgomery ",14020,2,1,20,3.73,1,1,1,2,2,"121"," Virginia"
"Montgomery ",14021,1,1,16,3.47,1,3,1,2,2,"121"," Virginia"
"Montgomery ",14022,2,1,21,3.65,1,1,1,1,2,"121"," Virginia"
"Montgomery ",14023,1,4,23,3.45,3,3,3,2,2,"121"," Virginia"
"Montgomery ",14024,2,1,23,1.85,1,1,1,2,2,"121"," Virginia"
"Montgomery ",14025,2,1,22,3.19,1,1,1,2,2,"121"," Virginia"
"Montgomery ",14026,1,2,20,2.42,1,0,1,1,1,"121"," Virginia"
"Montgomery ",14027,1,1,20,1.95,2,3,1,1,2,"121"," Virginia"
"Montgomery ",14028,2,2,20,2.5,1,1,1,1,2,"121"," Virginia"
"Montgomery ",14029,2,1,18,2.68,1,3,1,2,2,"121"," Virginia"
"Montgomery ",14030,1,2,22,2.73,1,1,1,2,2,"121"," Virginia"
"Montgomery ",14031,2,1,16,2.95,1,0,1,2,2,"121"," Virginia"
"Montgomery ",14032,2,1,19,2.42,1,3,1,2,2,"121"," Virginia"
"Montgomery ",14033,2,4,27,2.94,1,1,2,1,2,"121"," Virginia"
"Montgomery ",14034,2,3,21,2.91,1,2,3,2,2,"121"," Virginia"
"Montgomery ",14035,2,1,19,2.8,1,1,1,2,2,"121"," Virginia"
"Montgomery ",14036,1,1,24,2.69,1,1,2,2,2,"121"," Virginia"
"Montgomery ",14037,2,3,18,2.61,1,3,1,2,2,"121"," Virginia"
"Montgomery ",14038,2,1,20,3.81,2,1,1,2,1,"121"," Virginia"
"Montgomery ",14039,1,2,23,2.5,2,3,1,2,2,"121"," Virginia"
"Montgomery ",14040,1,1,19,2.39,1,3,1,2,2,"121"," Virginia"
"Montgomery ",14041,2,3,23,1.9,1,3,3,1,1,"121"," Virginia"
"Montgomery ",14042,1,4,19,2.28,3,3,1,2,2,"121"," Virginia"
"Montgomery ",14043,1,1,24,3.3,1,3,3,1,2,"121"," Virginia"
"Montgomery ",14044,1,1,22,3.47,1,3,2,1,2,"121"," Virginia"
"Montgomery ",14045,1,2,20,2.84,1,3,1,1,2,"121"," Virginia"
"Montgomery ",14046,1,1,15,3.14,2,3,1,2,1,"121"," Virginia"
"Montgomery ",14047,1,4,17,2.46,2,1,1,2,2,"121"," Virginia"
"Montgomery ",14048,1,4,24,2.59,1,1,3,2,1,"121"," Virginia"
"Montgomery ",14049,1,1,22,2.32,1,1,1,1,1,"121"," Virginia"
"Montgomery ",14050,1,4,25,3.74,3,3,1,2,2,"121"," Virginia"
"Montgomery ",14051,2,1,20,2.4,1,1,1,2,2,"121"," Virginia"
"Montgomery ",14052,1,1,19,1.9,1,1,1,2,1,"121"," Virginia"
"Montgomery ",14053,2,1,23,3.09,1,1,2,2,2,"121"," Virginia"
"Montgomery ",14054,1,1,13,2.48,1,1,2,2,2,"121"," Virginia"
"Montgomery ",14055,1,4,14,2.62,2,1,4,1,2,"121"," Virginia"
"Montgomery ",14056,2,4,18,2.14,1,1,1,2,2,"121"," Virginia"
"Montgomery ",14057,1,4,21,2.42,1,3,1,2,2,"121"," Virginia"
"Montgomery ",14058,2,1,17,2.73,2,3,1,1,2,"121"," Virginia"
"Montgomery ",14059,2,1,20,2.47,1,1,1,2,2,"121"," Virginia"
